"INTERNAL_ID","VETTING_LEVEL","NAME","BIRTH_DATE","OCCUPATION","PASSPORT_COUNTRY","COUNTRIES_VISITED","COUNTRY_1","COUNTRY_2","COUNTRY_3","COUNTRIES_VISITED_COUNT","AGE","VETTING_LEVEL_DESC","ARRIVAL_AIRPORT_STATE","DEPARTURE_AIRPORT_IATA","ARRIVAL_AIRPORT_MUNICIPALITY","ARRIVAL_AIRPORT_IATA","ARRIVAL_AIRPORT_COUNTRY_CODE","DEPARTURE_AIRPORT_REGION","DEPARTURE_AIRPORT_COUNTRY_CODE","DEPARTURE_AIRPORT_MUNICIPALITY","Category"
"812","100","Debra Marye Bryan","1993-06-14","Biomedical engineer","Ghana","OM,AU,CY,KR","OM","AU","CY","4","23","Unvetted","CA","MCT","San Jose","SJC","US","OM-MA","OM","Muscat","Engineering"
"815","100","Desty Johnson","1985-02-20","Manufacturing systems engineer","Ghana","OM","OM",,,"1","32","Unvetted","GA","JNJ","Atlanta","ATL","US","OM-WU","OM","Duqm","Engineering"
"818","20","Sara Kim","1990-06-22","Designer, industrial/product","Ghana","TW,QA","TW","QA",,"2","26","Medium Risk","IN","KHH","South Bend","SBN","US","TW-KHH","TW","Kaohsiung City","Other"
"822","10","Rosy Hunter","1974-11-15","Freight forwarder","Ghana","EG,RS,UZ,LV,BR,AZ","EG","RS","UZ","6","42","High Risk","MI","CAI","Detroit","DTW","US","EG-C","EG","Cairo","Other"
"825","100","Kathleen Kathryn Myers","1991-12-21","Food technologist","Ghana","GE,QA","GE","QA",,"2","25","Unvetted","MN","TBS","Minneapolis","MSP","US","GE-TB","GE","Tbilisi","Science"
"828","100","Bebe Mclean","1984-11-01","Investment banker, operational","Ghana","BS,BG,IL,RU,JP","BS","BG","IL","5","32","Unvetted","WA","NAS","Seattle","BFI","US","BS-NP","BS","Nassau","Finance"
"832","10","Diana Russell","1991-11-20","Pilot, airline","Ghana","JM,RU,KH,CO,BZ,MA,BS,GB,DO","JM","RU","KH","9","25","High Risk","AZ","KIN","Glendale","LUF","US","JM-01","JM","Kingston","Other"
"835","100","Dana Davis","2001-07-22","Forensic scientist","Ghana","SD,ID,KH,BA,TW,UZ","SD","ID","KH","6","15","Unvetted","IN","KRT","Peru","GUS","US","SD-03","SD","Khartoum","Science"
"838","100","Pamela Dalton","1970-03-30","Doctor, hospital","Ghana","AE","AE",,,"1","46","Unvetted","TN","SHJ","Knoxville","TYS","US","AE-SH","AE","Sharjah","Medical"
"842","100","Elizabeth Ashley Mccall","1990-02-28","Biomedical engineer","Ghana","UZ,LU,EE","UZ","LU","EE","3","27","Unvetted","PA","TAS","Pittsburgh","PIT","US","UZ-TO","UZ","Tashkent","Engineering"
"845","100","Kathy Sarah Combs","1975-07-17","Facilities manager","Ghana","FI,UZ,DK,RO","FI","UZ","DK","4","41","Unvetted","LA","HEL","Bossier City","BAD","US","FI-ES","FI","Helsinki","Construction"
"848","10","Chelsea Ferguson","1970-10-27","Licensed conveyancer","Ghana","UA,ID,IN,RS,QA,FI,CO","UA","ID","IN","7","46","High Risk","FL","KBP","Miami","MIA","US","UA-32","UA","Kiev","Other"
"852","100","Rebecca Robyn Hall","1970-06-12","IT technical support officer","Ghana","CL,IR,UZ,HU","CL","IR","UZ","4","46","Unvetted","NH","SCL","Manchester","MHT","US","CL-RM","CL","Santiago","Information Technology"
"855","100","Stephie Laur Adkins","1994-01-30","Psychologist, occupational","Ghana","MT,OM,FR","MT","OM","FR","3","23","Unvetted","NY","MLA","Buffalo","BUF","US","MT-25","MT","Luqa","Medical"
"858","100","Donna Sabrina Duffy","1995-10-04","Horticulturist, commercial","Ghana","PK,AE,DZ,TH","PK","AE","DZ","4","21","Unvetted","MO","ISB","Joplin","JLN","US","PK-IS","PK","Islamabad","Retail"
"862","100","Anndi Clark","1984-09-23","Investment banker, operational","Ghana","QA,BG,AR,BS","QA","BG","AR","4","32","Unvetted","CA","DOH","Marysville","BAB","US","QA-DA","QA","Doha","Finance"
"865","100","Becka Steffey Carrillo","1978-12-10","Advertising copywriter","Ghana","QA","QA",,,"1","38","Unvetted","NM","DOH","Alamogordo","HMN","US","QA-DA","QA","Doha","Advertising"
"868","100","Melissa Burns","1970-09-21","Chartered management accountant","Ghana","BZ,UZ,PL,UZ","BZ","UZ","PL","4","46","Unvetted","LA","BZE","Lafayette","LFT","US","BZ-BZ","BZ","Belize City","Finance"
"872","100","Alexis Woods","1996-07-02","Rural practice surveyor","Ghana","UZ,KR","UZ","KR",,"2","20","Unvetted","AR","TAS","Little Rock","LIT","US","UZ-TO","UZ","Tashkent","Construction"
"875","100","Andy Robyn Blevins","1978-08-05","Education officer, environmental","Ghana","BR,DK,QA,CA","BR","DK","QA","4","38","Unvetted","FL","BEL","Jacksonville","JAX","US","BR-PA","BR","Belém","Education"
"878","100","Amme Spencer","1986-01-24","Editor, magazine features","Ghana","RU,LK","RU","LK",,"2","31","Unvetted","AZ","KUF","Phoenix","PHX","US","RU-SAM","RU","Samara","Journalism"
"882","100","Jessica Andri Warren","1977-06-04","Forensic psychologist","Ghana","LV,GE,BA,QA,PG","LV","GE","BA","5","39","Unvetted","AL","RIX","Montgomery","MGM","US","LV-RIX","LV","Riga","Medical"
"885","100","Errie Mckay","1970-06-05","Engineer, aeronautical","Ghana","ME,QA,BG","ME","QA","BG","3","46","Unvetted","VA","TGD","Richmond","RIC","US","ME-16","ME","Podgorica","Engineering"
"888","100","Cindy Smith","1996-08-01","Commercial art gallery manager","Ghana","QA,SK,CH,BN","QA","SK","CH","4","20","Unvetted","IN","DOH","South Bend","SBN","US","QA-DA","QA","Doha","Arts"
"892","100","Elizabeth Miller","2002-03-05","Hospital pharmacist","Ghana","SG,EG,ID,UZ,JP","SG","EG","ID","5","15","Unvetted","OH","SIN","Columbus","LCK","US","SG-04","SG","Singapore","Medical"
"895","100","Amanda Hendricks","1995-10-10","Research scientist (life sciences)","Ghana","ET,RU,IQ,CO","ET","RU","IQ","4","21","Unvetted","OR","ADD","Portland","PDX","US","ET-AA","ET","Addis Ababa","Science"
"339","30","Trace Carr","2001-11-30","Clinical scientist, histocompatibility and immunogenetics","Ghana","QA","QA",,,"1","15","Low Risk","WA","DOH","Seattle","SEA","US","QA-DA","QA","Doha","Science"
"340","10","Ami Casey Woods","1983-11-05","Cartographer","Ghana","ME,EE,KY,DZ,CZ,ID,NL,QA,BS,CK","ME","EE","KY","10","33","High Risk","IN","TGD","Fort Wayne","FWA","US","ME-16","ME","Podgorica","Other"
"343","100","Tamara Palmer","1987-05-01","Race relations officer","Ghana","HR,BS,BG,AT,DK,AL,AL,OM,TN,LU,SI,IN","HR","BS","BG","12","29","Unvetted","IL","ZAG","Belleville","BLV","US","HR-21","HR","Zagreb","Government"
"346","30","Jesie Molly Stafford","1970-05-02","Pathologist","Bangladesh","JP,SN,SK,OM","JP","SN","SK","4","46","Low Risk","AZ","HND","Phoenix","PHX","US","JP-13","JP","Tokyo","Medical"
"349","30","Crysta Nann Silva","1998-08-06","Volunteer coordinator","Ghana","AE","AE",,,"1","18","Low Risk","NY","DWC","Syracuse","SYR","US","AE-DU","AE","Jebel Ali","Other"
"350","30","Tanya Cameron","1997-03-24","Acupuncturist","Ghana","CH,AE,LK","CH","AE","LK","3","19","Low Risk","SC","GVA","Charleston","CHS","US","CH-GE","CH","Geneva","Medical"
"353","10","Rebecca Good","1974-03-02","Administrator, education","Brazil","ZA,EG,LY,SA,UZ,MT,AZ","ZA","EG","LY","7","43","High Risk","MO","JNB","St Louis","STL","US","ZA-GT","ZA","Johannesburg","Education"
"356","100","Alyssa Amanda Miller","1993-07-23","Community education officer","Ghana","HU,IE,ES,PK,OM,CY,RS,QA","HU","IE","ES","8","23","Unvetted","MD","BUD","Camp Springs","ADW","US","HU-PE","HU","Budapest","Education"
"359","100","Cathy Lori Griffin","1982-03-26","Theatre stage manager","Ghana","MY,QA","MY","QA",,"2","34","Unvetted","LA","KUL","Monroe","MLU","US","MY-14","MY","Kuala Lumpur","Arts"
"360","30","Alisha Cheryl Watts","1997-10-11","Intelligence analyst","Ghana","OM","OM",,,"1","19","Low Risk","PA","MCT","Philadelphia","PHL","US","OM-MA","OM","Muscat","Government"
"363","100","Joyce Valerie Jones","1990-11-25","Oncologist","Ghana","FI,UZ","FI","UZ",,"2","26","Unvetted","TX","HEL","San Antonio","SAT","US","FI-ES","FI","Helsinki","Medical"
"366","30","Lisa Melissa Russell","1990-04-05","Race relations officer","Brazil","RU","RU",,,"1","26","Low Risk","OH","AER","Columbus","LCK","US","RU-KDA","RU","Sochi","Government"
"369","100","Shannon Kerr","1977-09-06","Meteorologist","Ghana","BN,BN,IS,JM,SK,AE,PG,NG,DO,IN,RU,NZ","BN","BN","IS","12","39","Unvetted","MO","BWN","Joplin","JLN","US","BN-BM","BN","Bandar Seri Begawan","Science"
"370","100","Shel Bryant","1974-02-12","Designer, jewellery","Ghana","CL,ZA,LB,AE","CL","ZA","LB","4","43","Unvetted","MD","SCL","Baltimore","BWI","US","CL-RM","CL","Santiago","Retail"
"373","100","Monica Woodard","1992-07-04","Nurse, mental health","Ghana","AE","AE",,,"1","24","Unvetted","NM","DWC","Alamogordo","HMN","US","AE-DU","AE","Jebel Ali","Medical"
"376","20","Kelli Jilly Parker","1995-12-17","Personal assistant","Ghana","KE,IR,QA,PG,KW","KE","IR","QA","5","21","Medium Risk","TX","MBA","Austin","AUS","US","KE-300","KE","Mombasa","Other"
"379","100","Brenda Oconnell","1994-12-06","Control and instrumentation engineer","Ghana","OM,PH","OM","PH",,"2","22","Unvetted","TX","JNJ","Dallas","DAL","US","OM-WU","OM","Duqm","Engineering"
"380","30","Tracey Hudson","2001-03-16","Advertising account executive","Ghana","RU","RU",,,"1","15","Low Risk","MD","UFA","Baltimore","BWI","US","RU-BA","RU","Ufa","Advertising"
"383","30","Genni Miller","1997-05-26","Estate agent","Ghana","QA,KZ,BE,IQ,PH,MT,LB,EE","QA","KZ","BE","8","19","Low Risk","TX","DOH","Fort Worth","AFW","US","QA-DA","QA","Doha","Construction"
"386","100","Bonnie Ramirez","1988-01-25","Medical sales representative","Ghana","AE,NG","AE","NG",,"2","29","Unvetted","IA","DWC","Des Moines","DSM","US","AE-DU","AE","Jebel Ali","Medical"
"389","30","Jennifer Cheree Valentine","1987-10-21","Animator","Brazil","SA,EE,BZ,OM,TW,BH","SA","EE","BZ","6","29","Low Risk","MS","MED","Columbus","CBM","US","SA-03","SA","Medina","Arts"
"390","30","Debbie Walton","1999-03-21","Analytical chemist","Ghana","CH,PT,RU,LV,PH,RS,CZ","CH","PT","RU","7","17","Low Risk","IN","ZRH","Fort Wayne","FWA","US","CH-ZH","CH","Zurich","Science"
"393","100","Michele Amy Kennedy","1978-09-16","Therapist, nutritional","Ghana","QA","QA",,,"1","38","Unvetted","UT","DOH","Salt Lake City","SLC","US","QA-DA","QA","Doha","Medical"
"396","100","Aud Janice Freeman","1994-08-23","Investment banker, corporate","Ghana","RU","RU",,,"1","22","Unvetted","AR","KJA","Fort Smith","FSM","US","RU-KYA","RU","Krasnoyarsk","Finance"
"399","30","Kendr Jessi Watts","1987-01-11","Engineer, materials","Brazil","LV,UY,ZA,RU,QA","LV","UY","ZA","5","30","Low Risk","TX","RIX","Fort Worth","AFW","US","LV-RIX","LV","Riga","Engineering"
"401","100","Kayla Hernandez","1987-09-17","Editorial assistant","Ghana","FI,UZ","FI","UZ",,"2","29","Unvetted","HI","HEL","Honolulu","HNL","US","FI-ES","FI","Helsinki","Journalism"
"404","100","Bettye Amanda Valdez","1993-11-02","Science writer","Ghana","OM,RO","OM","RO",,"2","23","Unvetted","CA","JNJ","Sacramento","SMF","US","OM-WU","OM","Duqm","Journalism"
"407","30","Robbi Sheila Martinez","1975-10-18","Radiographer, therapeutic","Brazil","JO,IR,LB,KR,EE,HU,SK,EC,CN,RU,AE,PH","JO","IR","LB","12","41","Low Risk","AK","AMM","Fairbanks","FAI","US","JO-AM","JO","Amman","Medical"
"411","100","Kaitlin Harris","1989-12-27","Clinical scientist, histocompatibility and immunogenetics","Ghana","QA,KH","QA","KH",,"2","27","Unvetted","OH","DOH","Columbus","CMH","US","QA-DA","QA","Doha","Science"
"414","100","Cayley Gonzalez","1984-02-13","Aeronautical engineer","Ghana","OM","OM",,,"1","33","Unvetted","CA","JNJ","Sacramento","SMF","US","OM-WU","OM","Duqm","Engineering"
"417","100","Laura Osborne","1993-02-11","Osteopath","Ghana","JP,LY,PG,UZ,CY,CY","JP","LY","PG","6","24","Unvetted","MN","NGO","Minneapolis","MSP","US","JP-23","JP","Tokoname","Medical"
"421","30","Patricia Olson","1997-07-02","Scientist, audiological","Ghana","RU","RU",,,"1","19","Low Risk","WI","KJA","Madison","MSN","US","RU-KYA","RU","Krasnoyarsk","Science"
"424","100","Juli Nicole Sims","1998-12-04","Community arts worker","Ghana","JO,OM,QA,IT,TN,SD","JO","OM","QA","6","18","Unvetted","IA","AMM","Cedar Rapids","CID","US","JO-AM","JO","Amman","Arts"
"427","100","Tory Greene","1993-11-06","Furniture conservator/restorer","Ghana","QA,KR,IE","QA","KR","IE","3","23","Unvetted","AL","DOH","Birmingham","BHM","US","QA-DA","QA","Doha","Arts"
"431","30","Taylor Johnson","1975-07-10","Engineer, materials","Pakistan","QA,LV,BE,CH,CO","QA","LV","BE","5","41","Low Risk","ME","DOH","Portland","PWM","US","QA-DA","QA","Doha","Engineering"
"434","100","Leslie Hill","1989-02-27","Higher education careers adviser","Ghana","QA,KE","QA","KE",,"2","28","Unvetted","NM","DOH","Albuquerque","ABQ","US","QA-DA","QA","Doha","Education"
"437","100","Sandra Humphrey","1986-06-24","Counselling psychologist","Ghana","CO,ID,IT,GR,PL,CK,AE,EC,OM,IR","CO","ID","IT","10","30","Unvetted","ME","BOG","Bangor","BGR","US","CO-CUN","CO","Bogota","Medical"
"441","100","Andrea Mason","1972-12-03","Surveyor, quantity","Ghana","QA","QA",,,"1","44","Unvetted","OK","DOH","Tulsa","TUL","US","QA-DA","QA","Doha","Construction"
"444","100","Amber Jenny Scott","1979-03-16","Musician","Ghana","RU,KH,JP","RU","KH","JP","3","38","Unvetted","TX","SVX","Dallas","DAL","US","RU-SVE","RU","Yekaterinburg","Arts"
"447","100","Jese Marquez","1988-07-13","Recycling officer","Ghana","EE,AE,MA,KZ","EE","AE","MA","4","28","Unvetted","ME","TLL","Bangor","BGR","US","EE-37","EE","Tallinn","Government"
"1009","100","Lis Henderson","1976-09-23","Engineer, civil (contracting)","Ghana","UZ","UZ",,,"1","40","Unvetted","CA","TAS","Marysville","BAB","US","UZ-TO","UZ","Tashkent","Engineering"
"1010","100","Kitty Wendy Patel","1984-03-21","Conservator, furniture","Ghana","CO,PA,AE","CO","PA","AE","3","32","Unvetted","MD","BOG","Camp Springs","ADW","US","CO-CUN","CO","Bogota","Arts"
"1013","100","Wendy Woods","1976-12-21","Sound technician, broadcasting/film/video","Ghana","KW,LV,CN,DO,ID,RU,PE","KW","LV","CN","7","40","Unvetted","NV","KWI","Reno","RNO","US","KW-FA","KW","Kuwait City","Journalism"
"1016","100","Chris Kelli Brown","1995-09-06","Journalist, magazine","Ghana","ET,TH,UZ","ET","TH","UZ","3","21","Unvetted","SC","ADD","Greenville","GSP","US","ET-AA","ET","Addis Ababa","Journalism"
"1019","100","Kelsey Daugherty","1991-01-31","Chartered accountant","Ghana","CU,NL,CA,QA,MY","CU","NL","CA","5","26","Unvetted","OH","VRA","Toledo","TOL","US","CU-04","CU","Varadero","Finance"
"1020","100","Dawn Tammy Jenkins","1970-07-24","Advertising copywriter","Ghana","UZ,FR","UZ","FR",,"2","46","Unvetted","MI","TAS","Saginaw","MBS","US","UZ-TO","UZ","Tashkent","Advertising"
"1023","100","Mandie Isa Johnson","1989-10-07","Environmental consultant","Ghana","MY,AM,CY,PE,OM,HK,BR","MY","AM","CY","7","27","Unvetted","MO","KUL","Springfield","SGF","US","MY-14","MY","Kuala Lumpur","Engineering"
"1026","100","Lis Foster","1973-11-20","Human resources officer","Ghana","NZ,BS,RU,CO,BN","NZ","BS","RU","5","43","Unvetted","CO","WLG","Colorado Springs","COS","US","NZ-WGN","NZ","Wellington","Government"
"1029","100","Terri Stephenson","1975-10-29","Environmental education officer","Ghana","CZ,BH,QA,UA,IL,QA,CO,AU,IR,PA,PK,SI","CZ","BH","QA","12","41","Unvetted","IL","PRG","Moline","MLI","US","CZ-PR","CZ","Prague","Education"
"1030","100","Cori Brianna Cline","1975-07-09","Food technologist","Ghana","RO,QA,BH,UY,MX","RO","QA","BH","5","41","Unvetted","FL","OTP","Sarasota/Bradenton","SRQ","US","RO-B","RO","Bucharest","Science"
"1033","20","Kattie Jackson","1984-03-25","Licensed conveyancer","Ghana","UY,CH,RU","UY","CH","RU","3","32","Medium Risk","OK","MVD","Enid","END","US","UY-MO","UY","Montevideo","Other"
"1036","20","Destin Lopez","1995-10-23","Buyer, industrial","Ghana","MT,RU,EE,AE,OM","MT","RU","EE","5","21","Medium Risk","SC","MLA","Charleston","CHS","US","MT-25","MT","Luqa","Other"
"1039","100","Kathryn Mooney","1970-09-03","Dealer","Ghana","AE,PE,FR","AE","PE","FR","3","46","Unvetted","GA","DXB","Atlanta","ATL","US","AE-DU","AE","Dubai","Retail"
"1040","10","Jasmine Wilkerson","1978-07-31","Lobbyist","Ghana","BZ,CU,DZ,AR,LV,TW,AE,BZ,BH,SE","BZ","CU","DZ","10","38","High Risk","MI","BZE","Detroit","DTW","US","BZ-BZ","BZ","Belize City","Other"
"1043","10","Jessi Cole","1976-10-17","Conference centre manager","Ghana","AM,UZ,BA,RS,BR,CZ","AM","UZ","BA","6","40","High Risk","TX","EVN","Dallas","DAL","US","AM-ER","AM","Yerevan","Other"
"1046","10","Suzanne Day","1980-08-17","Secretary/administrator","Ghana","PA,UA,CH,QA,BN,CH,NL,RS","PA","UA","CH","8","36","High Risk","AK","PTY","Fairbanks","FAI","US","PA-8","PA","Tocumen","Other"
"1049","10","Kathryn White","1975-10-07","Amenity horticulturist","Ghana","AE,SN,DE,FR,DE,PT","AE","SN","DE","6","41","High Risk","IN","DXB","South Bend","SBN","US","AE-DU","AE","Dubai","Other"
"1050","100","Syl Melanie Wang","1990-06-07","Training and development officer","Ghana","OM,AR,AR","OM","AR","AR","3","26","Unvetted","IN","JNJ","South Bend","SBN","US","OM-WU","OM","Duqm","Government"
"1053","100","Holly Faith Ellis","1996-11-30","Scientific laboratory technician","Ghana","QA,CN","QA","CN",,"2","20","Unvetted","WA","DOH","Tacoma","TCM","US","QA-DA","QA","Doha","Science"
"1056","100","Erica Laura Mcneil","1983-05-11","Environmental health practitioner","Ghana","AZ,QA,HR","AZ","QA","HR","3","33","Unvetted","OK","GYD","Oklahoma City","OKC","US","AZ-BA","AZ","Baku","Medical"
"1059","100","Christina Morgan Johnson","1990-01-15","Environmental consultant","Ghana","TR,RO,RU","TR","RO","RU","3","27","Unvetted","HI","BJV","Honolulu","HNL","US","TR-48","TR","Bodrum","Engineering"
"1060","100","Lynn Cruz","2000-09-21","Engineer, maintenance (IT)","Ghana","RU,NZ","RU","NZ",,"2","16","Unvetted","MI","KJA","Detroit","DTW","US","RU-KYA","RU","Krasnoyarsk","Engineering"
"1063","20","Brittany Kemp","1993-08-21","Hydrologist","Ghana","LV,OM,SK,MA","LV","OM","SK","4","23","Medium Risk","WV","RIX","Charleston","CRW","US","LV-RIX","LV","Riga","Other"
"1066","100","Ashley Gonzales","1994-02-14","Health service manager","Ghana","QA,TN","QA","TN",,"2","23","Unvetted","MA","DOH","Boston","BOS","US","QA-DA","QA","Doha","Medical"
"1069","20","Jennifer Lynn Guerrero","1977-03-29","Amenity horticulturist","Ghana","MT,ME,RU","MT","ME","RU","3","39","Medium Risk","GA","MLA","Savannah","SAV","US","MT-25","MT","Luqa","Other"
"1070","100","Susette Lidi Noble","1976-05-10","Oceanographer","Ghana","TW,QA","TW","QA",,"2","40","Unvetted","IL","KHH","Chicago","MDW","US","TW-KHH","TW","Kaohsiung City","Science"
"1073","100","Amie Christey Francis","1992-10-24","Therapist, occupational","Ghana","KE,MT,PA,UZ","KE","MT","PA","4","24","Unvetted","IL","MBA","Springfield","SPI","US","KE-300","KE","Mombasa","Medical"
"1076","10","Lei Norton","1978-06-15","Amenity horticulturist","Ghana","HK,OM,BY,AE,LY,SA","HK","OM","BY","6","38","High Risk","NC","HKG","Greensboro","GSO","US","HK-U-A","HK","Hong Kong","Other"
"1079","100","Ammi Davis","1992-10-16","Production assistant, television","Ghana","LV,AE,KH","LV","AE","KH","3","24","Unvetted","OK","RIX","Oklahoma City","OKC","US","LV-RIX","LV","Riga","Arts"
"1080","100","Brandi Davis","1984-03-15","Public house manager","Ghana","QA,TN,SE,LK,DK,BY","QA","TN","SE","6","33","Unvetted","MN","DOH","Rochester","RST","US","QA-DA","QA","Doha","Construction"
"1083","100","Amanda Davis","1988-03-19","Teacher, primary school","Ghana","BS,OM","BS","OM",,"2","28","Unvetted","OK","NAS","Enid","END","US","BS-NP","BS","Nassau","Education"
"1","100","Kathleen Bailey","1985-11-27","Chiropodist","Ghana","AE,IE,RU,VN","AE","IE","RU","4","31","Unvetted","IL","AUH","Bloomington/Normal","BMI","US","AE-AZ","AE","Abu Dhabi","Medical"
"4","30","Stacey Courtney Gonzalez","1984-03-27","Careers adviser","Ghana","RU","RU",,,"1","32","Low Risk","OH","AER","Toledo","TOL","US","RU-KDA","RU","Sochi","Other"
"7","100","Jacqueline Clark","1976-01-19","Editor, commissioning","Ghana","IS,KW,CL,OM,GB,CZ,BY","IS","KW","CL","7","41","Unvetted","AZ","KEF","Tucson","TUS","US","IS-2","IS","Reykjavík","Journalism"
"12","10","Sandry Santiago","1971-12-16","Merchant navy officer","Ghana","UZ,JP,VN,EG,LK,AZ","UZ","JP","VN","6","45","High Risk","TX","TAS","Austin","AUS","US","UZ-TO","UZ","Tashkent","Other"
"15","100","Carro Brown","1982-09-24","Corporate treasurer","Ghana","KZ,UA,AL,EE,SN,UZ,SA,LV","KZ","UA","AL","8","34","Unvetted","IL","ALA","Springfield","SPI","US","KZ-ALM","KZ","Almaty","Finance"
"18","100","Barb Hunt","1981-02-26","Architect","Ghana","RO,MA,BS,BY,BA,SN,RU,BY","RO","MA","BS","8","36","Unvetted","WA","OTP","Tacoma","TCM","US","RO-B","RO","Bucharest","Construction"
"22","100","Amiee Trevino","1987-02-15","Clinical molecular geneticist","Ghana","AE","AE",,,"1","30","Unvetted","TX","DWC","Abilene","DYS","US","AE-DU","AE","Jebel Ali","Science"
"25","10","Natasha Wright","1998-07-24","Waste management officer","Ghana","DZ,AL,DZ,PA,LY,QA,FR,PK,PE,IQ","DZ","AL","DZ","10","18","High Risk","MI","ALG","Detroit","DTW","US","DZ-35","DZ","Algiers","Education"
